ParticleType,Energy
2pi+,344.725
pi+,194.031
pi+,194.031
pi+,194.031
2pi+,192.855
2pi+,192.855
2pi+,192.855
pi-,104.451
pi-,104.451
pi-,104.451
2pi-,103.062
2pi-,103.062
2pi-,103.062
mu-,181.573
mu-,181.573
mu-,181.573
2mu-,180.613
2mu-,180.613
2mu-,180.613
pi+,365.828
pi+,365.828
2pi+,364.451
2pi+,364.451
pi-,946.811
pi-,946.811
2mu-,815.912
2mu-,815.912
pi+,445.165
pi+,445.165
2pi+,444.157
2pi+,444.157
pi+,290.12
pi+,290.12
pi+,290.12
2pi+,289.117
2pi+,289.117
pi-,319.974
pi-,319.974
2mu-,296.772
2mu-,296.772
pi+,422.405
pi+,422.405
2pi+,419.226
2pi+,419.226
pi+,526.848
pi+,526.848
2pi+,525.485
2pi+,525.485
pi+,300.637
pi+,300.637
2pi+,299.246
2pi+,299.246
pi-,247.454
pi-,247.454
pi-,247.454
2mu-,258.134
2mu-,258.134
2mu-,258.134
pi-,370.093
pi-,370.093
2pi-,368.5
2pi-,368.5
pi-,304.07
pi-,304.07
2pi-,302.593
2pi-,302.593
pi+,167.581
pi+,167.581
pi+,167.581
2pi+,166.196
2pi+,166.196
2pi+,166.196
pi-,506.264
pi-,506.264
2pi-,505.15
2pi-,505.15
pi-,353.983
pi-,353.983
2pi-,352.979
2pi-,352.979
pi-,364.33
pi-,364.33
pi-,364.33
2pi-,363.38
2pi-,363.38
2pi-,363.38
pi+,459.552
pi+,459.552
2pi+,457.864
2pi+,457.864
pi+,461.187
pi+,461.187
2pi+,459.941
2pi+,459.941
pi+,363.09
pi+,363.09
2pi+,362.001
2pi+,362.001
pi+,489.57
pi+,489.57
2pi+,488.36
2pi+,488.36
pi-,471.079
pi-,471.079
2pi-,469.703
2pi-,469.703
pi-,286.326
pi-,286.326
pi-,286.326
2mu-,223.243
2mu-,223.243
2mu-,223.243
pi-,763.811
pi-,763.811
2pi-,762.665
2pi-,762.665
pi-,263.832
pi-,263.832
pi-,263.832
2mu-,266.211
2mu-,266.211
2mu-,266.211
pi+,472.653
pi+,472.653
2pi+,471.781
2pi+,471.781
pi-,180.061
pi-,180.061
pi-,180.061
2pi-,179.172
2pi-,179.172
2pi-,179.172
pi+,1836.41
pi+,1836.41
2pi+,1835.45
2pi+,1835.45
pi+,183.777
pi+,183.777
pi+,183.777
2pi+,181.953
2pi+,181.953
2pi+,181.953
pi+,855.622
pi+,855.622
2pi+,854.299
2pi+,854.299
pi+,81.847
pi+,81.847
pi+,81.847
2mu+,48.6162
2mu+,48.6162
2mu+,48.6162
pi-,279.298
pi-,279.298
pi-,279.298
2pi-,278.225
2pi-,278.225
2pi-,278.225
pi-,381.203
pi-,381.203
2pi-,379.461
2pi-,379.461
pi-,825.994
pi-,825.994
2pi-,824.366
2pi-,824.366
pi-,217.09
pi-,217.09
pi-,217.09
2pi-,215.809
2pi-,215.809
2pi-,215.809
pi+,290.619
pi+,290.619
2pi+,289.44
2pi+,289.44
pi+,489.18
pi+,489.18
2pi+,487.895
2pi+,487.895
pi+,350.064
pi+,350.064
2pi+,349.158
2pi+,349.158
pi+,486.862
pi+,486.862
2pi+,485.73
2pi+,485.73
pi+,160.246
pi+,160.246
pi+,160.246
2pi+,158.266
2pi+,158.266
2pi+,158.266
pi-,65.864
pi-,65.864
pi-,65.864
2mu-,34.5977
2mu-,34.5977
2mu-,34.5977
pi+,314.083
pi+,314.083
2pi+,313.13
2pi+,313.13
pi-,1580.28
pi-,1580.28
2pi-,1579.3
2pi-,1579.3
pi-,284.64
pi-,284.64
2pi-,283.582
2pi-,283.582
pi+,192.349
pi+,192.349
pi+,192.349
2mu+,182.812
2mu+,182.812
2mu+,182.812
pi+,390.018
pi+,390.018
2pi+,387.334
2pi+,387.334
pi+,250.155
pi+,250.155
pi+,250.155
2pi+,249.312
2pi+,249.312
2pi+,249.312
pi+,422.187
pi+,422.187
2mu+,431.964
2mu+,431.964
pi-,378.278
pi-,378.278
2mu-,200.017
2mu-,200.017
2mu-,200.017
pi+,646.929
pi+,646.929
2pi+,645.537
2pi+,645.537
pi-,404.388
pi-,404.388
2pi-,402.845
2pi-,402.845
pi-,494.551
pi-,494.551
2pi-,493.501
2pi-,493.501
pi+,612.71
pi+,612.71
2pi+,611.677
2pi+,611.677
pi+,604.516
pi+,604.516
2pi+,603.617
2pi+,603.617
pi-,318.074
pi-,318.074
pi-,318.074
2pi-,317.113
2pi-,317.113
2pi-,317.113
pi+,348.579
pi+,348.579
2pi+,347.541
2pi+,347.541
pi+,945.347
pi+,945.347
2mu+,739.051
2mu+,739.051
pi+,804.706
pi+,804.706
2mu+,466.805
2mu+,466.805
2mu+,466.805
pi+,180.09
pi+,180.09
pi+,180.09
2pi+,177.723
2pi+,177.723
2pi+,177.723
pi+,488.175
pi+,488.175
2pi+,487.26
2pi+,487.26
pi-,197.948
pi-,197.948
2mu-,120.67
2mu-,120.67
2mu-,120.67
mu-,95.4541
mu-,95.4541
mu-,95.4541
2mu-,94.1379
2mu-,94.1379
2mu-,94.1379
pi-,929.981
pi-,929.981
2mu-,639.741
2mu-,639.741
pi-,489.762
pi-,489.762
2pi-,488.775
2pi-,488.775
pi+,423.109
pi+,423.109
2pi+,422.189
2pi+,422.189
pi-,227.295
pi-,227.295
pi-,227.295
2mu-,191.476
2mu-,191.476
2mu-,191.476
pi+,322.222
pi+,322.222
2pi+,321.188
2pi+,321.188
pi+,172.732
pi+,172.732
pi+,172.732
2pi+,171.46
2pi+,171.46
2pi+,171.46
pi-,562.489
pi-,562.489
2pi-,561.476
2pi-,561.476
pi+,346.034
pi+,346.034
2mu+,270.653
2mu+,270.653
pi-,499.351
pi-,499.351
2pi-,498.046
2pi-,498.046
pi+,292.731
pi+,292.731
2pi+,291.688
2pi+,291.688
pi-,822.899
pi-,822.899
2pi-,822.038
2pi-,822.038
pi+,208.624
pi+,208.624
pi+,208.624
2mu+,205.207
2mu+,205.207
2mu+,205.207
pi-,789.155
pi-,789.155
2pi-,787.996
2pi-,787.996
pi-,1412.41
pi-,1412.41
2pi-,1411.6
2pi-,1411.6
pi+,579.293
pi+,579.293
2pi+,577.945
2pi+,577.945
pi-,211.452
pi-,211.452
pi-,211.452
2pi-,209.933
2pi-,209.933
pi-,354.669
pi-,354.669
2pi-,353.408
2pi-,353.408
pi+,271.289
pi+,271.289
pi+,271.289
2pi+,270.373
2pi+,270.373
2pi+,270.373
pi+,225.223
pi+,225.223
pi+,225.223
2mu+,226.095
2mu+,226.095
2mu+,226.095
pi-,362.577
pi-,362.577
2pi-,361.667
2pi-,361.667
pi-,395.796
pi-,395.796
2pi-,394.805
2pi-,394.805
mu+,384.707
mu+,384.707
2mu+,378.964
2mu+,378.964
pi+,332.259
pi+,332.259
2pi+,331.081
2pi+,331.081
pi+,508.994
pi+,508.994
2mu+,315.887
2mu+,315.887
pi+,357.09
pi+,357.09
2mu+,356.952
2mu+,356.952
pi-,237.483
pi-,237.483
2mu-,145.263
2mu-,145.263
2mu-,145.263
pi-,203.948
pi-,203.948
pi-,203.948
2pi-,202.387
2pi-,202.387
2pi-,202.387
pi+,391.951
pi+,391.951
pi+,391.951
2pi+,391.04
2pi+,391.04
2pi+,391.04
mu+,617.377
mu+,617.377
2mu+,616.164
2mu+,616.164
pi+,226.13
pi+,226.13
pi+,226.13
2pi+,225.17
2pi+,225.17
2pi+,225.17
pi-,495.07
pi-,495.07
2pi-,493.7
2pi-,493.7
pi+,99.496
pi+,99.496
pi+,99.496
2pi+,98.3845
2pi+,98.3845
2pi+,98.3845
pi-,549.086
pi-,549.086
2pi-,547.912
2pi-,547.912
pi+,368.929
pi+,368.929
pi+,368.929
2pi+,368.083
2pi+,368.083
pi+,659.075
pi+,659.075
2mu+,355.201
2mu+,355.201
pi-,686.127
pi-,686.127
2pi-,684.733
2pi-,684.733
pi+,584.039
pi+,584.039
2pi+,582.759
2pi+,582.759
pi+,486.162
pi+,486.162
2pi+,484.653
2pi+,484.653
mu+,165.464
mu+,165.464
mu+,165.464
2mu+,164.56
2mu+,164.56
2mu+,164.56
pi-,54.4578
pi-,54.4578
pi-,54.4578
2mu-,21.067
2mu-,21.067
2mu-,21.067
pi-,329.564
pi-,329.564
2pi-,328.396
2pi-,328.396
pi-,337.147
pi-,337.147
2pi-,335.729
2pi-,335.729
pi-,344.145
pi-,344.145
pi-,344.145
2pi-,343.257
2pi-,343.257
2pi-,343.257
pi+,346.403
pi+,346.403
2pi+,344.953
2pi+,344.953
pi+,572.693
pi+,572.693
2pi+,571.576
2pi+,571.576
pi-,444.3
pi-,444.3
2pi-,443.343
2pi-,443.343
pi-,1076.33
pi-,1076.33
2pi-,1074.47
2pi-,1074.47
pi+,1445.63
pi+,1445.63
2pi+,1444.59
2pi+,1444.59
pi+,285.668
pi+,285.668
2pi+,283.294
2pi+,283.294
pi-,443.309
pi-,443.309
2mu-,277.49
2mu-,277.49
pi+,831.818
pi+,831.818
2pi+,827.565
2pi+,827.565
pi-,1582.73
pi-,1582.73
2pi-,1581.78
2pi-,1581.78
pi-,309.016
pi-,309.016
pi-,309.016
2pi-,307.91
2pi-,307.91
2pi-,307.91
pi-,283.816
pi-,283.816
2pi-,282.559
2pi-,282.559
pi-,494.883
pi-,494.883
2pi-,493.977
2pi-,493.977
pi-,638.423
pi-,638.423
2pi-,637.268
2pi-,637.268
pi-,757.148
pi-,757.148
2pi-,756.128
2pi-,756.128
pi+,925.419
pi+,925.419
2pi+,924.539
2pi+,924.539
pi+,317.23
pi+,317.23
pi+,317.23
2pi+,314.677
2pi+,314.677
2pi+,314.677
pi+,556.087
pi+,556.087
2pi+,553.73
2pi+,553.73
pi+,271.733
pi+,271.733
2pi+,269.602
2pi+,269.602
pi+,229.839
pi+,229.839
pi+,229.839
2mu+,235.043
2mu+,235.043
2mu+,235.043
pi+,234.282
pi+,234.282
pi+,234.282
2mu+,161.402
2mu+,161.402
2mu+,161.402
pi-,243.91
pi-,243.91
pi-,243.91
2mu-,193.016
2mu-,193.016
2mu-,193.016
pi+,1412.04
pi+,1412.04
2pi+,1409.47
2pi+,1409.47
pi+,189.461
pi+,189.461
pi+,189.461
2mu+,196.826
2mu+,196.826
2mu+,196.826
pi-,430.794
pi-,430.794
2pi-,429.421
2pi-,429.421
pi-,757.285
pi-,757.285
2pi-,756.096
2pi-,756.096
pi-,578.852
pi-,578.852
2mu-,459.318
2mu-,459.318
pi+,229.893
pi+,229.893
pi+,229.893
2pi+,228.835
2pi+,228.835
2pi+,228.835
pi+,427.29
pi+,427.29
2pi+,425.605
2pi+,425.605
pi+,350.31
pi+,350.31
2mu+,265.451
2mu+,265.451
pi-,579.092
pi-,579.092
2mu-,319.308
2mu-,319.308
2mu-,319.308
pi+,128.034
pi+,128.034
pi+,128.034
2pi+,126.445
2pi+,126.445
2pi+,126.445
pi+,523.826
pi+,523.826
2pi+,521.891
2pi+,521.891
pi-,254.362
pi-,254.362
2pi-,253.252
2pi-,253.252
pi+,100.341
pi+,100.341
pi+,100.341
2mu+,95.6895
2mu+,95.6895
2mu+,95.6895
pi-,192.784
pi-,192.784
pi-,192.784
2mu-,173.402
2mu-,173.402
2mu-,173.402
pi+,321.768
pi+,321.768
pi+,321.768
2pi+,320.451
2pi+,320.451
2pi+,320.451
pi-,543.78
pi-,543.78
2pi-,542.811
2pi-,542.811
pi-,172.763
pi-,172.763
pi-,172.763
2pi-,171.796
2pi-,171.796
2pi-,171.796
pi+,364.984
pi+,364.984
2mu+,223.005
2mu+,223.005
pi-,843.49
pi-,843.49
2pi-,842.429
2pi-,842.429
pi+,338.375
pi+,338.375
2pi+,337.31
2pi+,337.31
pi+,425.018
pi+,425.018
2pi+,423.957
2pi+,423.957
mu-,1279.95
mu-,1279.95
2mu-,1278.85
2mu-,1278.85
pi+,157.751
pi+,157.751
pi+,157.751
2pi+,154.826
2pi+,154.826
2pi+,154.826
pi-,1164.13
pi-,1164.13
2pi-,1162.88
2pi-,1162.88
pi-,205.639
pi-,205.639
pi-,205.639
2pi-,204.03
2pi-,204.03
2pi-,204.03
pi-,972.931
pi-,972.931
2pi-,971.921
2pi-,971.921
pi+,58.9525
pi+,58.9525
pi+,58.9525
2mu+,34.5106
2mu+,34.5106
2mu+,34.5106
pi-,526.435
pi-,526.435
2pi-,502.742
2pi-,502.742
pi+,1112.95
pi+,1112.95
2pi+,1112.08
2pi+,1112.08
pi-,222.65
pi-,222.65
pi-,222.65
2mu-,239.718
2mu-,239.718
2mu-,239.718
pi+,354.905
pi+,354.905
2mu+,263.654
2mu+,263.654
pi-,268.344
pi-,268.344
pi-,268.344
2pi-,267.291
2pi-,267.291
2pi-,267.291
pi+,142.64
pi+,142.64
pi+,142.64
2mu+,84.8025
2mu+,84.8025
2mu+,84.8025
pi+,499.585
pi+,499.585
2mu+,379.544
2mu+,379.544
pi-,355.744
pi-,355.744
pi-,355.744
2mu-,225.912
2mu-,225.912
2mu-,225.912
pi+,248.065
pi+,248.065
2pi+,246.311
2pi+,246.311
pi+,229.252
pi+,229.252
pi+,229.252
2mu+,211.054
2mu+,211.054
2mu+,211.054
pi-,264.478
pi-,264.478
2mu-,237.549
2mu-,237.549
2mu-,237.549
pi+,1177.88
pi+,1177.88
2pi+,1176.89
2pi+,1176.89
pi-,261.798
pi-,261.798
2pi-,260.613
2pi-,260.613
pi-,286.625
pi-,286.625
2pi-,285.311
2pi-,285.311
pi-,285.993
pi-,285.993
2pi-,284.511
2pi-,284.511
pi-,242.866
pi-,242.866
pi-,242.866
2pi-,241.541
2pi-,241.541
2pi-,241.541
pi+,305.077
pi+,305.077
2mu+,287.81
2mu+,287.81
pi-,395.676
pi-,395.676
2pi-,394.406
2pi-,394.406
pi+,269.895
pi+,269.895
pi+,269.895
2mu+,296.824
2mu+,296.824
2mu+,296.824
pi-,416.757
pi-,416.757
2pi-,415.157
2pi-,415.157
pi-,416.397
pi-,416.397
2pi-,415.243
2pi-,415.243
mu-,207.335
mu-,207.335
mu-,207.335
2mu-,206.01
2mu-,206.01
2mu-,206.01
pi+,471.033
pi+,471.033
2pi+,469.389
2pi+,469.389
pi-,738.366
pi-,738.366
2pi-,736.337
2pi-,736.337
pi+,566.965
pi+,566.965
2pi+,565.928
2pi+,565.928
pi-,738.7
pi-,738.7
2pi-,737.808
2pi-,737.808
pi+,430.809
pi+,430.809
2pi+,429.142
2pi+,429.142
pi-,715.254
pi-,715.254
2pi-,713.986
2pi-,713.986
pi+,324.941
pi+,324.941
2mu+,241.744
2mu+,241.744
2mu+,241.744
pi-,319.131
pi-,319.131
pi-,319.131
2pi-,318.187
2pi-,318.187
2pi-,318.187
pi+,152.753
pi+,152.753
pi+,152.753
2pi+,151.521
2pi+,151.521
2pi+,151.521
pi-,593.698
pi-,593.698
2mu-,488.475
2mu-,488.475
pi-,743.775
pi-,743.775
2pi-,742.516
2pi-,742.516
pi+,264.602
pi+,264.602
pi+,264.602
2mu+,129.04
2mu+,129.04
2mu+,129.04
pi+,1119.74
pi+,1119.74
2pi+,1118.55
2mu+,730.711
2mu+,730.711
pi-,579.491
pi-,579.491
2pi-,578.113
2pi-,578.113
pi-,690.661
pi-,690.661
2pi-,689.568
2pi-,689.568
mu-,522.897
mu-,522.897
2mu-,521.939
2mu-,521.939
pi+,318.759
pi+,318.759
pi+,318.759
2pi-,82.4867
2pi-,82.4867
2pi-,82.4867
pi-,3734.08
pi-,3734.08
2pi-,3732.45
2pi-,3732.45
pi+,263.438
pi+,263.438
pi+,263.438
2pi+,262.446
2pi+,262.446
2pi+,262.446
pi+,503.298
pi+,503.298
2mu+,450.054
2mu+,450.054
pi+,464.721
pi+,464.721
2pi+,463.799
2pi+,463.799
pi-,126.68
pi-,126.68
pi-,126.68
2mu-,66.1889
2mu-,66.1889
2mu-,66.1889
pi+,371.243
pi+,371.243
2pi+,368.997
2pi+,368.997
pi-,403.492
pi-,403.492
2mu-,278.803
2mu-,278.803
2mu-,278.803
pi+,564.367
pi+,564.367
2pi+,563.324
2pi+,563.324
pi-,79.5043
pi-,79.5043
pi-,79.5043
2mu-,3.26802
2mu-,3.26802
2mu-,3.26802
pi-,245.074
pi-,245.074
2pi-,243.494
2pi-,243.494
pi-,544.514
pi-,544.514
2pi-,543.633
2pi-,543.633
pi-,261.293
pi-,261.293
pi-,261.293
2pi-,259.859
2pi-,259.859
2pi-,259.859
pi+,603.49
pi+,603.49
2pi+,602.417
2pi+,602.417
pi+,264.531
pi+,264.531
2pi+,263.178
2pi+,263.178
pi-,555.004
pi-,555.004
2pi-,554.122
2pi-,554.122
pi+,271.752
pi+,271.752
2pi+,270.259
2pi+,270.259
pi+,507.389
pi+,507.389
2pi+,505.678
2pi+,505.678
pi+,320.07
pi+,320.07
2pi+,318.854
2pi+,318.854
pi-,293.005
pi-,293.005
2pi-,291.824
2pi-,291.824
pi+,471.995
pi+,471.995
2mu+,448.587
2mu+,448.587
pi-,513.759
pi-,513.759
2pi-,512.602
2pi-,512.602
pi-,451.101
pi-,451.101
2mu-,341.624
2mu-,341.624
pi+,159.665
pi+,159.665
pi+,159.665
2mu+,167.638
2mu+,167.638
2mu+,167.638
pi-,149.904
pi-,149.904
pi-,149.904
2mu-,172.509
2mu-,172.509
2mu-,172.509
pi-,759.511
pi-,759.511
2pi-,757.93
2pi-,757.93
pi+,568.598
pi+,568.598
2pi+,567.677
2pi+,567.677
pi-,572.918
pi-,572.918
2pi-,568.149
2pi-,568.149
pi-,516.548
pi-,516.548
2pi-,515.572
2pi-,515.572
pi+,656.69
pi+,656.69
2pi+,655.381
2pi+,655.381
pi+,325.368
pi+,325.368
2pi+,324.428
2pi+,324.428
pi+,868.066
pi+,868.066
2pi+,866.932
2pi+,866.932
pi-,212.595
pi-,212.595
pi-,212.595
2mu-,201.601
2mu-,201.601
2mu-,201.601
pi-,250.849
pi-,250.849
pi-,250.849
2mu-,140.95
2mu-,140.95
2mu-,140.95
pi+,526.775
pi+,526.775
2pi+,525.681
2pi+,525.681
pi+,242.727
pi+,242.727
2mu+,181.878
2mu+,181.878
2mu+,181.878
pi+,108.144
pi+,108.144
pi+,108.144
2pi+,106.783
2pi+,106.783
2pi+,106.783
pi+,277.631
pi+,277.631
2mu+,242.123
2mu+,242.123
pi-,454.068
pi-,454.068
2pi-,452.77
2pi-,452.77
pi+,326.492
pi+,326.492
2pi+,325.386
2pi+,325.386
pi+,295.918
pi+,295.918
2pi+,294.493
2pi+,294.493
pi+,803.343
pi+,803.343
2pi+,801.912
2pi+,801.912
pi-,513.437
pi-,513.437
2mu-,379.69
2mu-,379.69
2mu-,379.69
pi+,637.186
pi+,637.186
2mu+,508.527
2mu+,508.527
pi-,468.717
pi-,468.717
2pi-,467.62
2pi-,467.62
pi-,782.878
pi-,782.878
2pi-,781.786
2pi-,781.786
pi-,248.288
pi-,248.288
pi-,248.288
2pi-,247.241
2pi-,247.241
2pi-,247.241
pi+,543.15
pi+,543.15
2pi+,542.12
2pi+,542.12
pi-,542.343
pi-,542.343
2pi-,541.182
2pi-,541.182
pi-,182.585
pi-,182.585
pi-,182.585
2mu-,94.5706
2mu-,94.5706
2mu-,94.5706
pi+,659.067
pi+,659.067
2pi+,658.058
2pi+,658.058
pi-,334.285
pi-,334.285
2pi-,331.881
2pi-,331.881
pi-,1075.63
pi-,1075.63
2pi-,1074.74
2pi-,1074.74
pi-,1169.17
pi-,1169.17
2pi-,1167.58
2pi-,1167.58
pi-,372.892
pi-,372.892
2pi-,370.848
2pi-,370.848
pi-,250.474
pi-,250.474
pi-,250.474
2mu-,124.232
2mu-,124.232
2mu-,124.232
pi+,669.514
pi+,669.514
2pi+,668.268
2pi+,668.268
pi-,258.727
pi-,258.727
2pi-,257.452
2pi-,257.452
pi+,1297.27
pi+,1297.27
2pi+,1296.12
2pi+,1296.12
pi+,634.041
pi+,634.041
2pi+,633.205
2pi+,633.205
pi+,366.911
pi+,366.911
2pi+,365.953
2pi+,365.953
pi-,220.323
pi-,220.323
pi-,220.323
2pi-,218.927
2pi-,218.927
2pi-,218.927
pi+,391.823
pi+,391.823
2mu+,357.146
2mu+,357.146
pi+,1271.8
pi+,1271.8
2pi+,1268.81
2pi+,1268.81
pi+,442.143
pi+,442.143
2pi+,440.949
2pi+,440.949
pi+,422.107
pi+,422.107
2pi+,419.799
2pi+,419.799
pi+,260.305
pi+,260.305
pi+,260.305
2pi+,259.366
2pi+,259.366
2pi+,259.366
mu+,24.5965
mu+,24.5965
mu+,24.5965
mu+,455.221
mu+,455.221
2mu+,454.31
2mu+,454.31
pi-,912.541
pi-,912.541
2pi-,911.058
2pi-,911.058
pi-,457.471
pi-,457.471
2pi-,456.481
2pi-,456.481
pi+,716.989
pi+,716.989
2pi+,713.157
2pi+,713.157
pi-,117.307
pi-,117.307
pi-,117.307
2mu-,124.054
2mu-,124.054
2mu-,124.054
pi+,216.713
pi+,216.713
pi+,216.713
2mu+,197.308
2mu+,197.308
2mu+,197.308
pi+,558.516
pi+,558.516
2pi+,557.526
2pi+,557.526
pi+,142.222
pi+,142.222
pi+,142.222
2pi+,141.161
2pi+,141.161
2pi+,141.161
pi-,597.672
pi-,597.672
2pi-,596.75
2pi-,596.75
pi-,1062.93
pi-,1062.93
2pi-,1062
2pi-,1062
pi-,511.683
pi-,511.683
2pi-,510.79
2pi-,510.79
pi-,404.253
pi-,404.253
pi-,404.253
2mu-,322.725
2mu-,322.725
2mu-,322.725
pi+,561.802
pi+,561.802
2pi+,560.85
2pi+,560.85
pi+,187.937
pi+,187.937
pi+,187.937
2pi+,186.917
2pi+,186.917
2pi+,186.917
pi-,158.221
pi-,158.221
2mu-,139.132
2mu-,139.132
2mu-,139.132
2mu-,149.897
2mu-,149.897
2mu-,149.897
pi-,682.428
pi-,682.428
2pi-,681.341
2pi-,681.341
pi+,1012.58
pi+,1012.58
2pi+,1011.62
2pi+,1011.62
pi+,1701.12
pi+,1701.12
2pi+,1700.14
2pi+,1700.14
pi-,350.604
pi-,350.604
pi-,350.604
2mu-,348.848
2mu-,348.848
2mu-,348.848
pi-,651.384
pi-,651.384
2pi-,649.964
2pi-,649.964
pi+,337.615
pi+,337.615
2pi+,336.155
2pi+,336.155
pi+,623.851
pi+,623.851
2pi+,621.205
2pi+,621.205
pi-,1681.65
pi-,1681.65
2pi-,1680.77
2pi-,1680.77
pi+,267.922
pi+,267.922
pi+,267.922
2pi+,266.858
2pi+,266.858
2pi+,266.858
pi-,423.219
pi-,423.219
2mu-,360.576
2mu-,360.576
2mu-,360.576
pi+,494.289
pi+,494.289
2pi+,492.114
2pi+,492.114
pi+,407.855
pi+,407.855
2pi+,406.661
2pi+,406.661
pi-,403.131
pi-,403.131
2pi-,401.29
2pi-,401.29
pi+,245.755
pi+,245.755
2mu+,208.313
2mu+,208.313
2mu+,208.313
pi-,279.865
pi-,279.865
2pi-,277.603
2pi-,277.603
pi+,332.845
pi+,332.845
2pi+,331.181
2pi+,331.181
pi+,359.125
pi+,359.125
pi+,359.125
2pi+,358.184
2pi+,358.184
2pi+,358.184
pi-,275.336
pi-,275.336
pi-,275.336
2pi-,274.201
2pi-,274.201
2pi-,274.201
pi+,579.208
pi+,579.208
2pi+,577.653
2pi+,577.653
pi-,460.318
pi-,460.318
pi-,460.318
2pi-,459.209
2pi-,459.209
2pi-,459.209
pi-,257.854
pi-,257.854
pi-,257.854
2pi-,256.783
2pi-,256.783
2pi-,256.783
pi+,354.308
pi+,354.308
2mu+,330.425
2mu+,330.425
pi+,416.097
pi+,416.097
2pi+,415.118
2pi+,415.118
pi-,323.402
pi-,323.402
2pi-,322.044
2pi-,322.044
pi-,127.447
pi-,127.447
pi-,127.447
2pi-,125.829
2pi-,125.829
2pi-,125.829
mu-,362.362
mu-,362.362
pi-,192.37
pi-,192.37
pi-,192.37
2pi-,190.921
2pi-,190.921
2pi-,190.921
pi-,272.07
pi-,272.07
pi-,272.07
2pi-,270.769
2pi-,270.769
2pi-,270.769
pi+,491.282
pi+,491.282
2mu+,506.09
2mu+,506.09
pi-,376.333
pi-,376.333
2pi-,375.15
2pi-,375.15
pi+,995.125
pi+,995.125
2pi+,994.226
2pi+,994.226
pi-,2637.59
pi-,2637.59
2pi-,2636.55
2pi-,2636.55
pi-,319.327
pi-,319.327
2pi-,318.233
2pi-,318.233
pi+,532.271
pi+,532.271
2pi+,531.314
2pi+,531.314
pi+,608.797
pi+,608.797
2pi+,607.889
2pi+,607.889
pi-,82.1134
pi-,82.1134
pi-,82.1134
2mu-,72.0718
2mu-,72.0718
2mu-,72.0718
pi+,622.259
pi+,622.259
2pi+,620.997
2pi+,620.997
pi+,367.221
pi+,367.221
2mu+,331.34
2mu+,331.34
pi-,269.633
pi-,269.633
2mu-,280.5
2mu-,280.5
pi+,251.71
pi+,251.71
pi+,251.71
2pi+,250.597
2pi+,250.597
2pi+,250.597
pi-,79.725
pi-,79.725
pi-,79.725
2mu-,92.1489
2mu-,92.1489
2mu-,92.1489
pi+,2112.87
pi+,2112.87
2pi+,2111.95
2pi+,2111.95
pi+,940.35
pi+,940.35
2pi+,939.079
2pi+,939.079
pi+,452.931
pi+,452.931
2pi+,451.665
2pi+,451.665
pi-,311.92
pi-,311.92
pi-,311.92
2pi-,310.95
2pi-,310.95
2pi-,310.95
pi-,50.1601
pi-,50.1601
pi-,50.1601
2pi-,48.1636
2pi-,48.1636
2pi-,48.1636
pi-,219.478
pi-,219.478
pi-,219.478
2pi-,218.482
2pi-,218.482
2pi-,218.482
pi+,631.776
pi+,631.776
2pi+,629.997
2pi+,629.997
pi-,349.709
pi-,349.709
pi-,349.709
2pi-,348.352
2pi-,348.352
pi+,495.268
pi+,495.268
2pi+,494.115
2pi+,494.115
pi-,137.041
pi-,137.041
pi-,137.041
2pi-,135.924
2pi-,135.924
2pi-,135.924
pi+,326.99
pi+,326.99
2pi+,325.834
2pi+,325.834
pi-,649.25
pi-,649.25
2pi-,648.219
2pi-,648.219
pi+,394.631
pi+,394.631
2pi+,393.726
2pi+,393.726
pi-,462.746
pi-,462.746
2pi-,461.625
2pi-,461.625
pi+,318.745
pi+,318.745
2pi+,317.226
2pi+,317.226
pi-,304.865
pi-,304.865
2pi-,303.461
2pi-,303.461
mu+,1431.71
mu+,1431.71
2mu+,1429.94
2mu+,1429.94
pi-,281.289
pi-,281.289
2pi-,279.772
2pi-,279.772
pi+,386.42
pi+,386.42
2pi+,384.381
2pi+,384.381
pi-,185.499
pi-,185.499
pi-,185.499
2pi-,184.305
2pi-,184.305
2pi-,184.305
pi+,585.523
pi+,585.523
2pi+,584.443
2pi+,584.443
pi+,1207.08
pi+,1207.08
2pi+,1205.72
2pi+,1205.72
mu+,37.6505
mu+,37.6505
mu+,37.6505
pi-,485.758
pi-,485.758
2pi-,484.759
2pi-,484.759
pi-,177.506
pi-,177.506
pi-,177.506
2pi-,176.209
2pi-,176.209
2pi-,176.209
pi+,391.876
pi+,391.876
2pi+,389.071
2pi+,389.071
pi+,492.608
pi+,492.608
2mu+,284.04
2mu+,284.04
2mu+,284.04
pi-,241.081
pi-,241.081
pi-,241.081
2pi-,239.737
2pi-,239.737
2pi-,239.737
pi-,485.257
pi-,485.257
2pi-,484.419
2pi-,484.419
mu+,185.337
mu+,185.337
mu+,185.337
2mu+,182.676
2mu+,182.676
2mu+,182.676
pi+,320.48
pi+,320.48
2mu+,269.726
2mu+,269.726
2mu+,269.726
pi+,248.004
pi+,248.004
2pi+,246.548
2pi+,246.548
pi+,401.912
pi+,401.912
2pi+,400.901
2pi+,400.901
pi-,742.59
pi-,742.59
2pi-,741.041
2pi-,741.041
pi-,202.643
pi-,202.643
pi-,202.643
2pi-,201.01
2pi-,201.01
2pi-,201.01
pi-,312.188
pi-,312.188
2pi-,310.955
2pi-,310.955
